# Energy z_(mm) Energy_Dep Net_Charge
100 0 2.57521e-23 -0.9256
100 1 3.92978e-26 0.0001
100 2 3.08785e-26 0.0001
100 3 1.17081e-25 0.0002
100 4 3.7719e-26 0.0001
100 5 0 0
100 6 5.85935e-26 0.0002
100 7 3.54945e-25 0.0008
100 8 1.1246e-25 0.0003
100 9 9.40849e-26 0.0003
100 10 1.3233e-25 0.0004
100 11 3.59669e-26 0.0001
100 12 1.09343e-25 0.0003
100 13 7.26568e-26 0.0002
100 14 5.72444e-26 0.0002
100 15 1.2524e-25 0.0004
100 16 6.90011e-26 0.0002
100 17 7.43012e-26 0.0002
100 18 0 0
100 19 3.8666e-26 0.0001
100 20 6.63077e-26 0.0002
100 21 1.34136e-25 0.0004
100 22 1.0606e-25 0.0003
100 23 5.56736e-26 0.0002
100 24 1.38909e-25 0.0004
100 25 5.86407e-26 0.0002
100 26 2.81944e-26 0.0001
100 27 2.77558e-26 0.0001
100 28 2.0672e-25 0.0006
100 29 2.97023e-26 0.0001
100 30 7.30191e-26 0.0002
100 31 9.4101e-26 0.0003
100 32 6.92649e-26 0.0002
100 33 6.47177e-26 0.0002
100 34 2.91833e-26 0.0001
100 35 6.25265e-26 0.0002
100 36 3.66366e-26 0.0001
100 37 1.35801e-25 0.0004
100 38 1.45788e-25 0.0004
100 39 6.99764e-26 0.0002
100 40 7.02605e-26 0.0002
100 41 6.37054e-26 0.0002
100 42 3.15607e-26 0.0001
100 43 2.37164e-25 0.0007
100 44 5.8439e-26 0.0002
100 45 0 0
100 46 7.52722e-26 0.0003
100 47 9.04819e-26 0.0003
100 48 6.01068e-26 0.0002
100 49 7.01907e-26 0.0002
100 50 7.11291e-26 0.0002
100 51 1.09814e-25 0.0004
100 52 1.03139e-25 0.0003
100 53 1.54386e-25 0.0005
100 54 2.61817e-26 0.0001
100 55 9.78209e-26 0.0003
100 56 1.1217e-25 0.0004
100 57 3.37285e-26 0.0001
100 58 8.288e-26 0.0003
100 59 2.67982e-26 0.0001
100 60 9.52321e-26 0.0003
100 61 6.58707e-26 0.0002
100 62 5.4371e-26 0.0002
100 63 1.35853e-25 0.0002
100 64 9.79002e-26 0.0002
100 65 1.07844e-25 0.0003
100 66 2.38941e-25 0.0005
100 67 1.81093e-25 0.0004
100 68 1.08643e-25 0.0003
100 69 1.28076e-25 0.0002
100 70 2.22742e-25 0.0005
100 71 1.2757e-25 0.0002
100 72 7.8842e-26 0.0003
100 73 1.19209e-25 0.0004
100 74 5.64734e-26 0.0002
100 75 1.86901e-25 0.0006
100 76 2.61463e-25 0.0008
100 77 6.09733e-26 0.0002
100 78 2.85362e-25 0.0008
100 79 5.44692e-26 0.0002
100 80 5.04828e-26 0.0002
100 81 8.36852e-26 0.0003
