# Gamma Count and Particle Production Probabilities 
# 1.08 gammas per event 
# [ p \ n ] production probability matrix per event 
0.87 0 0 0 0 0 0 
0.02 0.01 0 0 0 0 0 
0.03 0.03 0.03 0.01 0 0 0 
0 0 0 0 0 0 0 
0 0 0 0 0 0 0 
0 0 0 0 0 0 0 
0 0 0 0 0 0 0 
