# Gamma Count and Particle Production Probabilities 
# 0.59 gammas per event 
# [ p \ n ] production probability matrix per event 
0.72 0.28 0 0 0 0 0 
0 0 0 0 0 0 0 
0 0 0 0 0 0 0 
0 0 0 0 0 0 0 
0 0 0 0 0 0 0 
0 0 0 0 0 0 0 
0 0 0 0 0 0 0 
