# Gamma Count and Particle Production Probabilities 
# 0.51 gammas per event 
# [ p \ n ] production probability matrix per event 
0.84 0.04 0.18 0 0 0 0 
0.14 0.2 0.16 0.04 0.14 0 0 
0.02 0 0 0 0.01 0 0 
0.02 0.02 0.02 0.05 0.01 0.01 0 
0 0 0 0 0 0 0 
0 0 0 0 0 0 0 
0 0 0 0 0 0 0 
