# Energy z_(mm) Energy_Dep Net_Charge
40 0 2.45484e-23 -0.9274
40 1 2.77253e-25 0.0007
40 2 0 0
40 3 9.24315e-26 0.0003
40 4 1.51721e-25 0.0004
40 5 1.37612e-25 0.0004
40 6 1.08445e-25 0.0003
40 7 9.37177e-26 0.0002
40 8 0 0
40 9 3.97861e-26 0.0001
40 10 1.04578e-25 0.0003
40 11 1.02902e-25 0.0003
40 12 6.38645e-26 0.0002
40 13 5.48264e-26 0.0002
40 14 2.50972e-26 0.0001
40 15 7.49663e-26 0.0002
40 16 7.50379e-26 0.0002
40 17 1.13795e-25 0.0003
40 18 5.64523e-26 0.0002
40 19 3.72528e-26 0.0001
40 20 1.04978e-25 0.0003
40 21 3.62074e-26 0.0001
40 22 3.52997e-26 0.0001
40 23 1.27841e-25 0.0004
40 24 1.37014e-25 0.0004
40 25 1.09731e-25 0.0003
40 26 1.34808e-25 0.0004
40 27 6.01236e-26 0.0002
40 28 1.98429e-25 0.0006
40 29 1.39265e-25 0.0004
40 30 0 0
40 31 5.97328e-26 0.0002
40 32 3.38445e-26 0.0001
40 33 6.2382e-26 0.0002
40 34 1.55395e-25 0.0005
40 35 3.4425e-26 0.0001
40 36 1.67098e-25 0.0005
40 37 1.707e-25 0.0005
40 38 9.7732e-26 0.0003
40 39 6.43629e-26 0.0002
40 40 9.04504e-26 0.0003
40 41 6.32206e-26 0.0002
40 42 2.50933e-26 0.0001
40 43 5.41509e-26 0.0002
40 44 2.93663e-26 0.0001
40 45 6.66801e-26 0.0002
40 46 3.67255e-26 0.0001
40 47 6.4453e-26 0.0002
40 48 5.64819e-26 0.0002
40 49 8.41232e-26 0.0003
40 50 3.14697e-26 0.0001
40 51 1.40993e-25 0.0005
40 52 3.06854e-26 0.0001
40 53 3.5449e-26 0.0001
40 54 9.53627e-26 0.0003
40 55 1.02707e-25 0.0003
40 56 9.30233e-26 0.0003
40 57 1.64919e-25 0.0005
40 58 7.18417e-26 0.0002
40 59 1.26559e-25 0.0004
40 60 2.3149e-25 0.0006
40 61 2.05013e-25 0.0007
40 62 1.67073e-25 0.0005
40 63 1.99003e-25 0.0006
40 64 1.25046e-25 0.0004
40 65 1.12772e-25 0.0004
40 66 1.68379e-25 0.0006
40 67 7.23887e-26 0.0002
40 68 3.56972e-26 0.0001
40 69 3.40155e-26 0.0001
40 70 6.1531e-26 0.0002
40 71 1.12542e-25 0.0004
40 72 8.5741e-26 0.0003
40 73 1.67441e-25 0.0006
40 74 1.32539e-25 0.0005
40 75 1.56856e-25 0.0004
40 76 9.12226e-26 0.0003
40 77 6.55077e-26 0.0002
40 78 3.37319e-26 0.0001
40 79 1.03155e-25 0.0003
40 80 1.86771e-25 0.0006
40 81 9.33778e-26 0.0003
40 82 3.41589e-26 0.0001
40 83 1.22706e-25 0.0004
40 84 2.90772e-26 0.0001
40 85 6.29429e-26 0.0002
40 86 8.18156e-26 0.0003
40 87 6.84305e-26 0.0002
40 88 3.26514e-26 0.0001
40 89 1.19038e-25 0.0004
40 90 1.29476e-25 0.0004
40 91 7.92297e-26 0.0003
40 92 1.12453e-25 0.0004
40 93 1.71065e-25 0.0006
40 94 1.40408e-25 0.0004
40 95 6.93279e-26 0.0003
40 96 8.6603e-26 0.0003
40 97 1.21891e-25 0.0004
40 98 1.28618e-25 0.0004
40 99 1.76072e-25 0.0006
40 100 1.77756e-25 0.0006
40 101 6.6571e-26 0.0002
40 102 7.58758e-26 0.0003
40 103 1.22704e-25 0.0004
40 104 1.57055e-25 0.0004
40 105 1.36843e-25 0.0005
40 106 4.98342e-26 0.0002
40 107 6.17707e-26 0.0002
40 108 2.79363e-25 0.0009
40 109 7.98775e-26 0.0003
40 110 8.46226e-26 0.0003
40 111 8.88928e-26 0.0003
40 112 7.76474e-26 0.0003
40 113 1.65066e-25 0.0006
40 114 1.57204e-25 0.0005
40 115 0 0
40 116 1.02783e-25 0.0004
40 117 5.96947e-26 0.0002
40 118 1.90974e-25 0.0005
40 119 5.7732e-26 0.0002
40 120 2.83981e-26 0.0001
40 121 9.03748e-26 0.0003
40 122 5.76826e-26 0.0002
40 123 1.7247e-25 0.0006
40 124 8.90371e-26 0.0003
40 125 1.84605e-26 0.0001
40 126 1.02037e-25 0.0004
40 127 5.13103e-26 0.0002
40 128 1.66187e-25 0.0006
40 129 5.36596e-26 0.0002
40 130 1.43848e-25 0.0005
40 131 5.17323e-26 0.0002
40 132 2.27554e-25 0.0008
40 133 8.58629e-26 0.0003
40 134 1.44613e-25 0.0006
40 135 7.51919e-26 0.0003
40 136 2.24788e-25 0.0007
40 137 1.33641e-25 0.0005
40 138 1.08098e-25 0.0004
40 139 9.51506e-26 0.0003
40 140 4.44742e-26 0.0002
40 141 1.61662e-25 0.0006
40 142 7.97054e-26 0.0003
40 143 1.4892e-25 0.0005
40 144 7.42424e-26 0.0003
40 145 1.37392e-25 0.0005
40 146 2.0647e-25 0.0008
40 147 2.72133e-26 0.0001
40 148 1.73418e-25 0.0006
40 149 9.941e-26 0.0004
40 150 1.32532e-25 0.0005
40 151 1.25547e-25 0.0005
40 152 1.65153e-25 0.0006
40 153 1.73044e-25 0.0007
40 154 1.61818e-25 0.0006
40 155 7.82946e-26 0.0003
40 156 1.89688e-25 0.0006
40 157 5.71158e-26 0.0002
40 158 3.34387e-25 0.0013
40 159 8.25802e-26 0.0003
40 160 7.95968e-26 0.0003
40 161 9.02362e-26 0.0004
40 162 8.41014e-26 0.0003
40 163 1.78429e-25 0.0007
40 164 1.65415e-25 0.0007
40 165 1.68798e-25 0.0007
40 166 5.02607e-26 0.0002
40 167 2.48373e-25 0.0008
40 168 8.69202e-26 0.0003
40 169 1.60817e-25 0.0006
40 170 2.08671e-25 0.0008
40 171 1.31241e-25 0.0005
40 172 2.35059e-25 0.0007
40 173 2.11463e-25 0.0008
40 174 2.48572e-25 0.001
40 175 1.28889e-25 0.0005
40 176 2.36567e-26 0.0001
40 177 1.82136e-25 0.0007
40 178 1.34907e-25 0.0005
40 179 1.36809e-25 0.0005
40 180 1.44147e-25 0.0006
40 181 1.00703e-25 0.0004
40 182 1.64803e-25 0.0007
40 183 1.22154e-25 0.0005
40 184 1.64622e-25 0.0007
40 185 2.62128e-25 0.001
40 186 2.61452e-25 0.0011
40 187 1.23559e-25 0.0005
40 188 1.49906e-25 0.0006
40 189 1.55771e-25 0.0006
40 190 2.20502e-25 0.0009
40 191 1.58189e-25 0.0006
40 192 2.13482e-25 0.0007
40 193 1.81571e-25 0.0007
40 194 1.71476e-25 0.0007
40 195 0 0
40 196 1.20061e-25 0.0005
40 197 1.12422e-25 0.0005
40 198 1.39872e-25 0.0006
40 199 1.24927e-25 0.0005
40 200 2.33202e-25 0.0009
40 201 7.86283e-26 0.0003
40 202 5.80253e-26 0.0003
40 203 2.83841e-25 0.0011
40 204 8.33225e-26 0.0004
40 205 1.19404e-25 0.0005
40 206 1.00722e-25 0.0004
40 207 2.20652e-25 0.0008
40 208 2.36762e-25 0.0009
40 209 2.25543e-25 0.0009
40 210 1.09509e-25 0.0005
40 211 3.30406e-25 0.0013
40 212 1.61684e-25 0.0007
40 213 1.1366e-25 0.0005
40 214 9.84323e-26 0.0004
40 215 1.80419e-25 0.0007
40 216 1.65829e-25 0.0007
40 217 1.61096e-25 0.0006
40 218 2.33244e-25 0.0009
40 219 2.26146e-25 0.0009
40 220 1.29401e-25 0.0006
40 221 2.45768e-25 0.001
40 222 1.54229e-25 0.0006
40 223 2.18623e-25 0.001
40 224 1.53766e-25 0.0006
40 225 3.21224e-25 0.0014
40 226 1.0694e-25 0.0004
40 227 1.14389e-25 0.0005
40 228 2.08352e-25 0.0008
40 229 1.72281e-25 0.0007
40 230 2.62805e-25 0.0009
40 231 1.86648e-25 0.0008
40 232 1.23876e-25 0.0006
40 233 2.02368e-25 0.0009
40 234 2.13549e-25 0.0009
40 235 3.00778e-25 0.0013
40 236 1.48903e-25 0.0006
40 237 1.55743e-25 0.0007
40 238 1.29576e-25 0.0006
40 239 2.45241e-25 0.001
40 240 5.20616e-26 0.0002
40 241 1.17844e-25 0.0006
40 242 1.31668e-25 0.0006
40 243 2.87186e-25 0.0012
40 244 2.46615e-25 0.001
40 245 3.76109e-25 0.0017
40 246 3.58194e-25 0.0016
40 247 1.45158e-25 0.0006
40 248 1.46401e-25 0.0007
40 249 2.00566e-25 0.0009
40 250 1.74137e-25 0.0008
40 251 1.22158e-25 0.0006
40 252 2.46341e-25 0.001
40 253 2.63435e-25 0.0011
40 254 1.7209e-25 0.0008
40 255 2.07297e-25 0.0009
40 256 1.40892e-25 0.0005
40 257 1.15469e-25 0.0006
40 258 1.83175e-25 0.0009
40 259 1.18993e-25 0.0006
40 260 1.78948e-25 0.0008
40 261 1.35451e-25 0.0007
40 262 1.15411e-25 0.0005
40 263 1.45187e-25 0.0006
40 264 3.05818e-25 0.0014
40 265 2.77457e-25 0.0013
40 266 1.33325e-25 0.0006
40 267 2.60379e-25 0.0011
40 268 2.73315e-25 0.0013
40 269 2.53011e-25 0.001
40 270 1.57104e-25 0.0007
40 271 1.99595e-25 0.0009
40 272 1.63588e-25 0.0007
40 273 2.45236e-25 0.0012
40 274 2.1588e-25 0.0009
40 275 1.99173e-25 0.0008
40 276 2.30739e-25 0.0011
40 277 2.00264e-25 0.0009
40 278 2.07795e-25 0.001
40 279 2.38319e-25 0.0011
40 280 3.7624e-25 0.0017
40 281 2.10578e-25 0.001
40 282 1.89915e-25 0.0009
40 283 1.74141e-25 0.0008
40 284 2.73654e-25 0.0013
40 285 3.08064e-25 0.0014
40 286 1.55597e-25 0.0008
40 287 3.00941e-25 0.0014
40 288 3.12712e-25 0.0015
40 289 1.17391e-25 0.0005
40 290 2.57149e-25 0.001
40 291 1.82069e-25 0.0007
40 292 1.88232e-25 0.0009
40 293 3.13357e-25 0.0014
40 294 2.17095e-25 0.0011
40 295 1.66401e-25 0.0008
40 296 2.21348e-25 0.0011
40 297 1.78405e-25 0.0009
40 298 1.65218e-25 0.0008
40 299 2.69458e-25 0.0013
40 300 3.16199e-25 0.0014
40 301 1.55593e-25 0.0008
40 302 2.69429e-25 0.0014
40 303 2.02841e-25 0.001
40 304 3.0239e-25 0.0014
40 305 2.70681e-25 0.0013
40 306 1.7701e-25 0.0008
40 307 1.71984e-25 0.0009
40 308 2.24208e-25 0.0012
40 309 2.51157e-25 0.0011
40 310 2.43759e-25 0.0012
40 311 3.99808e-25 0.0019
40 312 2.64809e-25 0.0012
40 313 2.05921e-25 0.001
40 314 2.9997e-25 0.0012
40 315 1.7019e-25 0.0009
40 316 2.22538e-25 0.0011
40 317 2.37489e-25 0.0012
40 318 2.45118e-25 0.0012
40 319 4.13377e-25 0.0021
