# Energy z_(mm) Energy_Dep Net_Charge
1000 0 3.23187e-22 -0.9009
1000 1 1.5914e-24 0.0004
1000 2 1.49023e-24 0.0005
1000 3 1.96837e-24 0.0005
1000 4 1.17131e-24 0.0003
1000 5 3.90566e-25 0.0001
1000 6 7.56783e-25 0.0002
1000 7 1.33235e-24 0.0004
1000 8 1.34862e-24 0.0004
1000 9 4.25553e-25 0.0001
1000 10 1.44817e-24 0.0004
1000 11 2.58679e-24 0.0007
1000 12 1.05412e-24 0.0003
1000 13 1.04228e-24 0.0003
1000 14 3.17575e-25 0.0001
1000 15 0 0
1000 16 1.52485e-24 0.0005
1000 17 1.45619e-24 0.0005
1000 18 1.02564e-24 0.0003
1000 19 0 0
1000 20 1.14611e-24 0.0003
1000 21 5.57217e-25 0.0002
1000 22 2.31704e-26 0.0001
1000 23 1.05792e-24 0.0003
1000 24 1.82791e-24 0.0005
1000 25 3.92587e-25 0.0001
1000 26 1.18962e-24 0.0003
1000 27 1.95013e-24 0.0005
1000 28 1.57253e-24 0.0004
1000 29 1.08588e-24 0.0003
1000 30 2.93362e-24 0.0009
1000 31 3.18308e-25 0.0001
1000 32 4.02703e-25 0.0002
1000 33 1.17802e-24 0.0003
1000 34 1.12267e-24 0.0003
1000 35 1.06209e-24 0.0003
1000 36 1.37252e-24 0.0004
1000 37 6.95504e-25 0.0002
1000 38 1.442e-24 0.0004
1000 39 3.60449e-25 0.0002
1000 40 8.88093e-25 0.0003
1000 41 1.74583e-24 0.0005
1000 42 7.78267e-25 0.0003
1000 43 1.38176e-24 0.0006
1000 44 1.15577e-24 0.0004
1000 45 1.15483e-24 0.0005
1000 46 1.12795e-24 0.0004
1000 47 1.91521e-24 0.0005
1000 48 1.46194e-24 0.0004
1000 49 0 0
1000 50 7.18148e-25 0.0002
1000 51 1.81645e-24 0.0005
1000 52 1.83883e-24 0.0005
1000 53 1.11597e-24 0.0004
1000 54 1.1233e-24 0.0003
1000 55 1.12225e-24 0.0003
1000 56 1.86857e-24 0.0006
1000 57 1.79655e-24 0.0007
1000 58 9.94059e-25 0.0003
1000 59 7.21581e-25 0.0002
