# Gamma Count and Particle Production Probabilities 
# 7 gammas per event 
# [ p \ n ] production probability matrix per event 
4 0 0 0 0 0 0 
1 0 0 0 0 0 0 
1 0 0 0 0 0 0 
1 1 1 1 1 4 0 
0 0 0 0 0 0 0 
0 0 0 0 0 0 0 
0 0 0 0 0 0 0 
