# Energy z_(mm) Energy_Dep Net_Charge
2000 0 3.01142e-22 -0.9318
2000 1 1.33889e-24 0.0003
2000 2 0 0
2000 3 1.10569e-24 0.0002
2000 4 5.56428e-25 0.0001
2000 5 1.43627e-24 0.0003
2000 6 9.52473e-25 0.0002
2000 7 1.45114e-24 0.0003
2000 8 1.62653e-24 0.0003
2000 9 5.55035e-25 0.0001
2000 10 1.59969e-24 0.0003
2000 11 1.94209e-24 0.0004
2000 12 4.99742e-25 0.0001
2000 13 1.39236e-24 0.0003
2000 14 9.11279e-25 0.0003
2000 15 1.28806e-24 0.0003
2000 16 2.05708e-24 0.0005
2000 17 1.53203e-24 0.0003
2000 18 1.67329e-24 0.0003
2000 19 4.40919e-25 0.0001
2000 20 1.34234e-24 0.0003
2000 21 9.05102e-25 0.0002
2000 22 1.03261e-24 0.0002
2000 23 9.67267e-25 0.0002
2000 24 1.46594e-24 0.0003
2000 25 4.76454e-25 0.0001
2000 26 1.45427e-24 0.0003
2000 27 1.3275e-24 0.0003
2000 28 0 0
2000 29 2.02546e-24 0.0004
2000 30 1.49995e-24 0.0003
2000 31 7.00286e-25 0.0002
2000 32 4.71506e-25 0.0001
2000 33 8.52224e-25 0.0002
2000 34 1.40079e-24 0.0003
2000 35 1.40104e-24 0.0003
2000 36 0 0
2000 37 0 0
2000 38 1.79522e-24 0.0004
2000 39 1.62551e-24 0.0003
2000 40 9.97724e-25 0.0002
2000 41 5.41086e-25 0.0001
2000 42 1.49071e-24 0.0003
2000 43 5.65734e-25 0.0001
2000 44 1.7315e-24 0.0004
2000 45 1.45949e-24 0.0003
2000 46 2.59378e-24 0.0005
2000 47 1.05697e-24 0.0002
2000 48 4.84433e-25 0.0001
2000 49 1.41826e-24 0.0003
2000 50 1.01303e-24 0.0002
2000 51 1.09274e-24 0.0003
2000 52 7.95049e-25 0.0002
2000 53 9.0091e-25 0.0002
2000 54 5.25123e-25 0.0001
2000 55 1.35582e-24 0.0003
2000 56 1.83302e-24 0.0004
2000 57 1.5624e-24 0.0004
2000 58 8.04752e-25 0.0002
2000 59 1.01147e-24 0.0002
2000 60 8.98884e-25 0.0002
2000 61 5.16845e-25 0.0001
2000 62 4.06395e-25 0.0001
2000 63 2.3162e-24 0.0005
2000 64 1.8017e-24 0.0004
2000 65 7.75825e-25 0.0002
2000 66 5.58441e-25 0.0001
2000 67 1.35112e-24 0.0003
2000 68 4.8242e-25 0.0001
2000 69 2.38961e-24 0.0005
2000 70 4.73562e-25 0.0001
2000 71 1.49401e-24 0.0003
2000 72 0 0
2000 73 2.2629e-24 0.0005
2000 74 9.60404e-25 0.0002
2000 75 7.61055e-25 0.0002
2000 76 3.11764e-25 0.0001
2000 77 2.00613e-24 0.0005
2000 78 1.48357e-24 0.0004
2000 79 6.30282e-25 0.0002
2000 80 7.60177e-25 0.0002
2000 81 1.24775e-24 0.0003
2000 82 4.50199e-25 0.0001
2000 83 3.10455e-25 0.0001
2000 84 1.35757e-24 0.0003
2000 85 1.77227e-24 0.0004
2000 86 1.0425e-24 0.0002
2000 87 1.37227e-24 0.0004
2000 88 4.4693e-25 0.0001
2000 89 3.29047e-24 0.0008
2000 90 9.88278e-25 0.0003
